id,total_count,total_length,total_density,count_tertiary,count_trunk,count_residential,count_pedestrian,count_intersection,count_secondary,count_living_street,count_track,count_service,count_primary,length_tertiary,length_trunk,length_residential,length_pedestrian,length_intersection,length_secondary,length_living_street,length_track,length_service,length_primary,density_tertiary,density_trunk,density_residential,density_pedestrian,density_intersection,density_secondary,density_living_street,density_track,density_service,density_primary
MLI_2019_1,19.0,29316.93,675.55,1.0,0.0,4.0,0.0,0,1.0,0.0,0.0,0.0,2.0,1922.58,0.0,1370.47,0.0,0,6093.32,0.0,0.0,0.0,3080.27,44.3,0.0,31.58,0.0,0,140.41,0.0,0.0,0.0,70.98
MLI_2019_10,15.0,32152.02,743.94,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,3968.83,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7317.0,91.83,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,169.3
MLI_2019_100,2713.0,528469.83,12362.43,69.0,32.0,2251.0,0.0,0,27.0,0.0,37.0,76.0,0.0,18103.01,14282.35,438428.72,0.0,0,7808.55,0.0,9783.62,7611.82,0.0,423.48,334.11,10256.11,0.0,0,182.66,0.0,228.87,178.06,0.0
MLI_2019_101,55.0,55139.98,1289.93,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.92,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.78,0.0,0,0.0,0.0,0.0,0.0,0.0
MLI_2019_102,1274.0,380184.09,8894.24,12.0,0.0,1010.0,0.0,0,0.0,0.0,160.0,7.0,5.0,16784.12,0.0,262089.97,0.0,0,0.0,0.0,53051.36,940.16,3343.63,392.66,0.0,6131.48,0.0,0,0.0,0.0,1241.11,21.99,78.22
MLI_2019_103,3847.0,735421.73,17205.02,39.0,18.0,3518.0,3.0,0,9.0,0.0,20.0,33.0,36.0,14570.72,1663.24,645447.48,0.0,0,6893.86,0.0,3675.25,4220.71,20072.21,340.88,38.91,15100.09,0.0,0,161.28,0.0,85.98,98.74,469.58
MLI_2019_104,3891.0,719666.24,16836.45,35.0,0.0,3604.0,3.0,0,8.0,0.0,20.0,28.0,27.0,13895.22,0.0,636595.8,0.0,0,5072.59,0.0,3663.89,3652.92,18824.97,325.08,0.0,14893.03,0.0,0,118.67,0.0,85.72,85.46,440.41
MLI_2019_105,3893.0,718917.14,16818.87,35.0,0.0,3606.0,3.0,0,8.0,0.0,20.0,28.0,27.0,13875.92,0.0,635866.46,0.0,0,5074.26,0.0,3643.36,3652.92,18844.67,324.62,0.0,14875.93,0.0,0,118.71,0.0,85.24,85.46,440.87
MLI_2019_106,3890.0,718184.97,16801.77,35.0,0.0,3603.0,3.0,0,8.0,0.0,20.0,28.0,27.0,13858.22,0.0,635285.48,0.0,0,5042.23,0.0,3638.8,3635.88,18801.56,324.21,0.0,14862.36,0.0,0,117.96,0.0,85.13,85.06,439.86
MLI_2019_107,3892.0,717339.28,16781.99,35.0,0.0,3606.0,3.0,0,8.0,0.0,20.0,28.0,27.0,13837.6,0.0,634725.83,0.0,0,5005.46,0.0,3633.23,3514.5,18751.47,323.73,0.0,14849.27,0.0,0,117.1,0.0,85.0,82.22,438.69
MLI_2019_108,3556.0,721579.47,16881.66,125.0,69.0,2852.0,15.0,0,68.0,0.0,16.0,143.0,24.0,37591.72,20047.51,582952.0,404.12,0,20925.74,0.0,3597.54,16205.48,9475.73,879.47,469.02,13638.41,9.45,0,489.57,0.0,84.17,379.13,221.69
MLI_2019_109,3575.0,725795.77,16980.3,125.0,69.0,2867.0,15.0,0,68.0,0.0,16.0,143.0,27.0,37600.29,20502.88,585978.12,404.12,0,21025.16,0.0,3544.5,16341.12,9704.66,879.67,479.67,13709.21,9.45,0,491.89,0.0,82.93,382.31,227.04
MLI_2019_11,16.0,32723.44,757.2,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,4521.24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7592.88,104.62,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,175.7
MLI_2019_110,7.0,17984.55,420.76,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLI_2019_111,3811.0,759659.41,17772.9,143.0,81.0,2957.0,19.0,0,122.0,0.0,21.0,150.0,59.0,40130.79,22612.61,598768.92,508.36,0,29393.74,0.0,4475.17,17220.01,13034.12,938.9,529.04,14008.73,11.89,0,687.69,0.0,104.7,402.88,304.94
MLI_2019_112,3181.0,664922.5,15556.75,75.0,26.0,2674.0,1.0,0,33.0,0.0,22.0,57.0,15.0,29239.73,10006.48,552506.83,76.12,0,15519.63,0.0,3852.24,5797.14,8183.06,684.1,234.12,12926.64,1.78,0,363.1,0.0,90.13,135.63,191.45
MLI_2019_113,3126.0,653893.29,15298.82,72.0,22.0,2610.0,3.0,0,35.0,0.0,25.0,57.0,17.0,27995.33,8544.87,539742.91,76.12,0,16673.51,0.0,4605.92,5962.1,10691.79,654.99,199.92,12628.1,1.78,0,390.1,0.0,107.76,139.49,250.15
MLI_2019_114,3137.0,659173.1,15422.4,74.0,26.0,2636.0,1.0,0,33.0,0.0,21.0,58.0,17.0,29245.71,9334.18,546508.76,76.12,0,16735.4,0.0,3807.72,6050.55,8788.36,684.25,218.39,12786.44,1.78,0,391.55,0.0,89.09,141.56,205.62
MLI_2019_115,54.0,37096.85,867.97,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73,0.0,0,0.0,0.0,0.0,0.0,0.0
MLI_2019_116,2615.0,556482.45,13020.39,115.0,16.0,2096.0,5.0,0,67.0,0.0,31.0,98.0,2.0,34598.63,10213.18,433842.24,92.66,0,21475.79,0.0,11505.35,11539.07,1122.9,809.53,238.96,10150.9,2.17,0,502.48,0.0,269.2,269.99,26.27
MLI_2019_117,3076.0,607476.87,14214.26,139.0,68.0,2289.0,14.0,0,95.0,0.0,45.0,156.0,13.0,41238.82,13836.35,452088.54,356.83,0,26768.39,0.0,14434.43,17886.1,3767.36,964.94,323.75,10578.35,8.35,0,626.35,0.0,337.75,418.51,88.15
MLI_2019_118,3057.0,605309.58,14163.56,139.0,66.0,2278.0,13.0,0,94.0,0.0,45.0,156.0,13.0,41170.72,13467.32,451135.1,329.6,0,26713.93,0.0,14463.35,17728.84,3611.24,963.35,315.12,10556.05,7.71,0,625.08,0.0,338.43,414.83,84.5
MLI_2019_119,3733.0,668907.33,15652.92,267.0,102.0,2422.0,39.0,0,140.0,10.0,31.0,229.0,124.0,57538.11,18644.19,455546.71,2378.14,0,28061.42,767.17,8697.02,24352.74,23566.34,1346.43,436.29,10660.12,55.65,0,656.66,17.95,203.52,569.87,551.47
MLI_2019_12,8.0,15488.78,358.44,3.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6860.27,0.0,3734.97,0.0,0,0.0,0.0,0.0,0.0,0.0,158.76,0.0,86.43,0.0,0,0.0,0.0,0.0,0.0,0.0
MLI_2019_120,3327.0,644211.92,15075.14,207.0,89.0,2228.0,39.0,0,146.0,0.0,45.0,185.0,102.0,53361.37,19935.18,444360.56,2382.16,0,35164.86,0.0,14564.12,20079.39,12463.98,1248.7,466.5,10398.44,55.74,0,822.89,0.0,340.81,469.88,291.67
MLI_2019_121,3318.0,643808.48,15065.7,207.0,89.0,2220.0,39.0,0,146.0,0.0,45.0,185.0,102.0,53423.41,19896.63,443934.98,2382.16,0,35200.93,0.0,14566.12,20123.0,12509.76,1250.16,465.6,10388.48,55.74,0,823.73,0.0,340.86,470.9,292.74
MLI_2019_122,1318.0,324137.07,7585.17,10.0,0.0,951.0,0.0,0,0.0,0.0,148.0,1.0,0.0,23113.83,0.0,160355.4,0.0,0,0.0,0.0,44617.29,70.19,0.0,540.89,0.0,3752.5,0.0,0,0.0,0.0,1044.1,1.64,0.0
MLI_2019_123,3354.0,661831.99,15487.83,262.0,89.0,2156.0,40.0,0,162.0,0.0,47.0,227.0,111.0,59825.2,17837.18,449666.35,2470.79,0,37329.22,0.0,13619.56,25884.26,16773.39,1400.0,417.42,10522.85,57.82,0,873.56,0.0,318.72,605.73,392.52
MLI_2019_124,3905.0,688055.5,16102.13,260.0,87.0,2672.0,39.0,0,129.0,10.0,44.0,220.0,122.0,54962.57,15029.1,486023.75,2378.14,0,26725.8,767.17,13212.89,22939.83,20674.14,1286.25,351.72,11374.11,55.65,0,625.45,17.95,309.21,536.85,483.82
MLI_2019_125,2824.0,559495.71,13093.66,166.0,84.0,1833.0,38.0,0,141.0,0.0,54.0,169.0,102.0,43205.22,14704.59,378175.46,2289.51,0,31534.87,0.0,19089.31,17347.16,12440.22,1011.12,344.13,8850.3,53.58,0,738.0,0.0,446.74,405.97,291.13
MLI_2019_126,3929.0,699008.82,16358.77,259.0,80.0,2778.0,38.0,0,131.0,10.0,44.0,192.0,123.0,55027.06,14154.15,502514.25,2378.14,0,26890.5,767.17,14545.59,20419.75,20242.11,1287.79,331.25,11760.24,55.66,0,629.31,17.95,340.41,477.88,473.72
MLI_2019_127,3967.0,717282.93,16786.52,229.0,15.0,3045.0,24.0,0,91.0,10.0,33.0,162.0,106.0,46938.07,1358.64,552286.44,2297.86,0,25991.69,767.17,7937.35,21843.01,20047.5,1098.49,31.8,12925.12,53.78,0,608.28,17.95,185.76,511.19,469.17
MLI_2019_128,4360.0,814681.97,19067.49,182.0,0.0,3741.0,3.0,0,76.0,10.0,41.0,125.0,25.0,40156.17,0.0,678916.85,335.43,0,24963.45,767.17,9136.12,19760.83,13561.79,939.85,0.0,15889.93,7.85,0,584.27,17.96,213.83,462.5,317.41
MLI_2019_129,3646.0,707045.04,16548.49,54.0,0.0,3297.0,2.0,0,35.0,0.0,43.0,67.0,38.0,21626.66,0.0,607101.57,247.55,0,12209.33,0.0,12802.15,13525.55,19486.68,506.18,0.0,14209.3,5.79,0,285.76,0.0,299.64,316.57,456.09
MLI_2019_13,3.0,12353.04,285.91,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8252.77,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,191.01,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLI_2019_130,3565.0,698200.08,16341.61,54.0,0.0,3222.0,1.0,0,35.0,0.0,46.0,65.0,38.0,21545.97,0.0,599368.41,164.43,0,11464.49,0.0,12964.87,12783.21,19314.72,504.29,0.0,14028.42,3.85,0,268.33,0.0,303.45,299.2,452.07
MLI_2019_131,4462.0,840103.49,19663.33,121.0,0.0,3966.0,3.0,0,73.0,10.0,39.0,65.0,37.0,35628.36,0.0,707647.42,335.43,0,25585.84,767.17,10491.25,13728.02,18802.22,833.91,0.0,16563.08,7.85,0,598.86,17.96,245.56,321.32,440.08
MLI_2019_132,3559.0,680642.97,15931.41,47.0,0.0,3247.0,0.0,0,32.0,0.0,46.0,47.0,36.0,17224.82,0.0,591376.41,0.0,0,9915.22,0.0,14094.08,7664.44,18093.85,403.17,0.0,13842.0,0.0,0,232.08,0.0,329.89,179.4,423.51
MLI_2019_133,42.0,37438.65,876.36,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLI_2019_134,4422.0,785310.59,18382.66,72.0,0.0,4070.0,3.0,0,50.0,10.0,26.0,41.0,27.0,25112.45,0.0,679038.96,335.43,0,22337.42,767.17,15665.61,8358.19,14163.13,587.84,0.0,15895.04,7.85,0,522.88,17.96,366.7,195.65,331.53
MLI_2019_135,4273.0,758490.02,17755.11,78.0,0.0,3912.0,3.0,0,43.0,10.0,31.0,42.0,34.0,24592.4,0.0,660305.26,335.43,0,19276.81,767.17,14376.08,7228.54,13539.35,575.67,0.0,15456.76,7.85,0,451.24,17.96,336.52,169.21,316.94
MLI_2019_136,3345.0,613725.13,14366.46,33.0,0.0,3123.0,0.0,0,17.0,0.0,37.0,33.0,24.0,12972.78,0.0,541286.93,0.0,0,7774.9,0.0,14924.88,4549.04,15263.3,303.68,0.0,12670.79,0.0,0,182.0,0.0,349.37,106.49,357.29
MLI_2019_137,3236.0,595757.94,13945.95,32.0,0.0,3029.0,0.0,0,17.0,0.0,36.0,30.0,24.0,12819.43,0.0,525033.4,0.0,0,7632.49,0.0,14750.46,3919.38,15124.22,300.09,0.0,12290.38,0.0,0,178.67,0.0,345.29,91.75,354.04
MLI_2019_138,1527.0,386302.19,9042.87,12.0,0.0,1109.0,0.0,0,0.0,0.0,248.0,9.0,11.0,15249.25,0.0,219324.25,0.0,0,0.0,0.0,82677.54,699.94,14162.46,356.97,0.0,5134.12,0.0,0,0.0,0.0,1935.38,16.38,331.53
MLI_2019_139,3892.0,694495.18,16257.49,68.0,0.0,3621.0,3.0,0,32.0,0.0,33.0,27.0,24.0,22564.7,0.0,615057.37,335.43,0,12322.47,0.0,14711.67,3764.75,11497.24,528.22,0.0,14397.93,7.85,0,288.46,0.0,344.39,88.13,269.14
MLI_2019_14,11.0,23028.75,533.01,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3953.45,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,91.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLI_2019_140,21.0,25840.36,604.91,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLI_2019_141,110.0,67828.95,1587.93,0.0,0.0,16.0,0.0,0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,3646.88,0.0,0,0.0,0.0,7425.02,271.83,0.0,0.0,0.0,85.38,0.0,0,0.0,0.0,173.83,6.36,0.0
MLI_2019_142,1124.0,308853.92,7231.24,26.0,33.0,913.0,0.0,0,12.0,0.0,66.0,23.0,0.0,10303.93,10458.47,208475.33,0.0,0,8533.26,0.0,38557.85,3777.41,0.0,241.25,244.87,4881.06,0.0,0,199.79,0.0,902.76,88.44,0.0
MLI_2019_143,2762.0,482694.44,11301.58,11.0,0.0,2415.0,0.0,0,19.0,0.0,139.0,10.0,0.0,4174.88,0.0,361981.09,0.0,0,14126.63,0.0,41902.73,670.74,0.0,97.75,0.0,8475.25,0.0,0,330.75,0.0,981.09,15.7,0.0
MLI_2019_144,1265.0,338055.87,7915.36,36.0,33.0,1051.0,0.0,0,12.0,0.0,62.0,19.0,0.0,11858.61,9859.69,239090.57,0.0,0,8408.15,0.0,33269.7,3647.63,0.0,277.66,230.86,5598.15,0.0,0,196.87,0.0,778.99,85.41,0.0
MLI_2019_145,1267.0,339219.33,7942.61,36.0,33.0,1053.0,0.0,0,12.0,0.0,62.0,19.0,0.0,11893.93,9897.23,240214.77,0.0,0,8408.2,0.0,33278.25,3635.98,0.0,278.49,231.74,5624.48,0.0,0,196.87,0.0,779.19,85.13,0.0
MLI_2019_146,1582.0,410061.73,9602.57,36.0,44.0,1357.0,0.0,0,16.0,0.0,46.0,25.0,0.0,13569.69,9697.46,319757.78,0.0,0,12379.23,0.0,18920.56,4310.62,0.0,317.77,227.09,7487.88,0.0,0,289.89,0.0,443.07,100.94,0.0
MLI_2019_147,1538.0,399260.49,9350.1,31.0,45.0,1277.0,0.0,0,16.0,0.0,65.0,29.0,0.0,11353.18,9383.74,300851.85,0.0,0,11627.42,0.0,22711.1,4729.93,0.0,265.87,219.75,7045.51,0.0,0,272.3,0.0,531.86,110.77,0.0
MLI_2019_148,1539.0,399498.41,9355.67,31.0,45.0,1279.0,0.0,0,16.0,0.0,64.0,29.0,0.0,11346.81,9394.51,301038.07,0.0,0,11619.89,0.0,22710.17,4791.25,0.0,265.73,220.01,7049.87,0.0,0,272.12,0.0,531.84,112.2,0.0
MLI_2019_149,1510.0,396448.62,9284.7,20.0,36.0,1279.0,0.0,0,8.0,0.0,54.0,45.0,0.0,6947.46,9519.9,312557.62,0.0,0,5359.75,0.0,17869.92,6288.85,0.0,162.71,222.95,7320.0,0.0,0,125.52,0.0,418.51,147.28,0.0
MLI_2019_15,11.0,19401.58,449.07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLI_2019_150,1428.0,376396.95,8815.26,25.0,45.0,1100.0,0.0,0,13.0,0.0,98.0,29.0,0.0,7914.4,8091.87,265006.67,0.0,0,9943.78,0.0,31281.32,4859.56,0.0,185.36,189.51,6206.49,0.0,0,232.88,0.0,732.61,113.81,0.0
MLI_2019_151,1249.0,343119.33,8036.25,15.0,23.0,906.0,0.0,0,6.0,0.0,123.0,20.0,0.0,5792.44,4768.94,208641.73,0.0,0,7329.36,0.0,43352.44,3691.53,0.0,135.67,111.69,4886.63,0.0,0,171.66,0.0,1015.36,86.46,0.0
MLI_2019_152,1249.0,343122.45,8036.32,15.0,23.0,906.0,0.0,0,6.0,0.0,123.0,20.0,0.0,5791.44,4756.36,208478.08,0.0,0,7317.23,0.0,43423.91,3691.53,0.0,135.64,111.4,4882.79,0.0,0,171.38,0.0,1017.04,86.46,0.0
MLI_2019_153,509.0,228332.84,5348.44,0.0,0.0,476.0,0.0,0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,185247.99,0.0,0,6020.32,0.0,0.0,35.74,7388.85,0.0,0.0,4339.22,0.0,0,141.02,0.0,0.0,0.84,173.08
MLI_2019_154,16.0,38586.66,903.88,1.0,0.0,0.0,0.0,0,0.0,0.0,3.0,0.0,0.0,3031.99,0.0,0.0,0.0,0,0.0,0.0,3432.46,0.0,0.0,71.02,0.0,0.0,0.0,0,0.0,0.0,80.4,0.0,0.0
MLI_2019_155,10.0,13345.14,312.67,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4667.96,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,109.37,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLI_2019_156,20.0,18709.46,438.41,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLI_2019_157,83.0,49053.52,1149.47,1.0,0.0,64.0,0.0,0,1.0,0.0,1.0,0.0,2.0,2593.21,0.0,17915.09,0.0,0,4203.95,0.0,520.95,0.0,7393.49,60.77,0.0,419.8,0.0,0,98.51,0.0,12.21,0.0,173.25
MLI_2019_158,16.0,19137.75,448.46,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLI_2019_159,28.0,24462.89,573.26,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLI_2019_16,97.0,67154.73,1554.79,1.0,0.0,83.0,0.0,0,5.0,0.0,0.0,0.0,1.0,3934.92,0.0,40062.74,0.0,0,8504.6,0.0,0.0,0.0,3356.74,91.1,0.0,927.54,0.0,0,196.9,0.0,0.0,0.0,77.72
MLI_2019_160,117.0,69878.7,1637.69,0.0,0.0,85.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36277.04,0.0,0,0.0,0.0,0.0,0.0,6187.87,0.0,0.0,850.2,0.0,0,0.0,0.0,0.0,0.0,145.02
MLI_2019_161,122.0,71052.54,1665.26,0.0,0.0,85.0,0.0,0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,36277.04,0.0,0,277.47,0.0,0.0,0.0,7272.3,0.0,0.0,850.23,0.0,0,6.5,0.0,0.0,0.0,170.44
MLI_2019_162,16.0,25196.96,590.55,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLI_2019_163,23.0,31956.47,749.03,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.52,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.63,0.0,0,0.0,0.0,0.0,0.0,0.0
MLI_2019_164,30.0,36696.86,860.27,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4976.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,116.66,0.0,0.0,0.0,0.0
MLI_2019_165,7.0,10478.93,245.68,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.57,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.67,0.0,0,0.0,0.0,0.0,0.0,0.0
MLI_2019_166,22.0,38570.67,904.71,3.0,0.0,7.0,0.0,0,1.0,0.0,0.0,0.0,0.0,11220.17,0.0,4549.64,0.0,0,7587.15,0.0,0.0,0.0,0.0,263.18,0.0,106.72,0.0,0,177.96,0.0,0.0,0.0,0.0
MLI_2019_167,22.0,38590.33,905.17,3.0,0.0,7.0,0.0,0,1.0,0.0,0.0,0.0,0.0,11231.26,0.0,4549.64,0.0,0,7589.09,0.0,0.0,0.0,0.0,263.44,0.0,106.72,0.0,0,178.01,0.0,0.0,0.0,0.0
